41
0.0013981115159724642,	0.05592446063889857,	1.1184892127779713,	0.05
0.006990557579862441,	0.11184892127779952,	1.118489212778019,	0.05
0.01957356122361513,	0.25166007287505376,	2.7962230319450847,	0.05
0.04194334547917176,	0.44739568511113254,	3.914712244721575,	0.05
0.07689613337848264,	0.6990557579862178,	5.033201457501704,	0.05
0.1272281479535078,	1.0066402915005026,	6.151690670285697,	0.05
0.19433750072011896,	1.3421870553322235,	6.710935276634418,	0.05
0.27822419167838297,	1.6777338191652802,	6.710935276661134,	0.05
0.3788882208282997,	2.0132805829983345,	6.710935276661085,	0.05
0.4963295881698693,	2.348827346831391,	6.710935276661134,	0.05
0.6305482937038163,	2.6843741106789407,	6.710935276950991,	0.05
0.7815443374295297,	3.019920874514268,	6.710935276706547,	0.05
0.9493177193469888,	3.3554676383491833,	6.710935276698304,	0.05
1.0807201180014652,	2.6280479730895254,	27.916554640400992,	0.05
1.2047290821451175,	2.480179282873045,	16.397407953020462,	0.05
1.343908172455204,	2.783581806201728,	6.232411288870665,	0.05
1.4999582184850302,	3.121000920596522,	3.3201692768539104,	0.05
1.6740642477938925,	3.4821205861772477,	0.6135510177085557,	0.05
1.8663566052077227,	3.8458471482766043,	-1.6733013276618536,	0.05
2.0757492019081116,	4.187851934007778,	-3.4976763493176044,	0.05
2.2988494733273552,	4.462005428384874,	-5.51962067884423,	0.05
2.5312630640578675,	4.648271814610245,	-7.12015910122755,	0.05
2.7692632575076224,	4.7600038689951,	-7.8692159419507135,	0.05
3.008772078374006,	4.7901764173276735,	-8.477058873575949,	0.05
3.2453626853527044,	4.731812139573972,	-8.944428501019992,	0.05
3.474243228758072,	4.577610868107349,	-9.243089772879465,	0.05
3.691880037848315,	4.352736181804861,	-8.925835563978612,	0.05
3.8962651588830384,	4.087702420694465,	-8.121867895265176,	0.05
4.085465542470554,	3.7840076717503073,	-7.347833473857381,	0.05
4.257678123969274,	3.4442516299744135,	-6.625949081788343,	0.05
4.411297383572869,	3.0723851920718994,	-5.98334309220748,	0.05
4.544969619136211,	2.6734447112668347,	-5.4417437612294695,	0.05
4.657617904700633,	2.2529657112884376,	-5.011085192744282,	0.05
4.748434949146274,	1.8163408889128285,	-4.688425068683008,	0.05
4.816888926526264,	1.3690795475998019,	-4.454279819986484,	0.05
4.864567042252375,	0.9535623145222225,	-3.949255727998634,	0.05
4.895111147299826,	0.6108821009490064,	-3.169220090916177,	0.05
4.912277260289149,	0.34332225978647307,	-2.4347380404872165,	0.05
4.919883029352979,	0.15211538127659643,	-1.7248490509735526,	0.05
4.921775619093189,	0.037851794804205134,	-1.02674320826508,	0.05
4.921775619093189,	0.0,	-0.33972732897999575,	0.05
