50
0.0014254385964912282,	0.05701754385964912,	1.1403508771929822,	0.05
0.008593532510038106,	0.14336187827093755,	0.5538147039105351,	0.05
0.02471290062268731,	0.3223873622529841,	2.121240964790317,	0.05
0.053338825088343055,	0.5725184893131149,	2.979814894129876,	0.05
0.09798594539981567,	0.8929424062294524,	3.8546169244990858,	0.05
0.16209767773800393,	1.2822346467637649,	4.7578521581252415,	0.05
0.24723243668498074,	1.7026951789395364,	5.27468355507507,	0.05
0.35305912106321635,	2.1165336875647114,	5.406963851568758,	0.05
0.47912828208363345,	2.521383220408342,	5.586595608511433,	0.05
0.6248576887447312,	2.9145881332219563,	5.819387854417775,	0.05
0.7895237555529708,	3.293321336164791,	6.108806397171818,	0.05
0.972261916622881,	3.654763221398202,	6.454732311771272,	0.05
1.1720772346739192,	3.9963063610207628,	6.852936584881135,	0.05
1.3878636798324973,	4.3157289031715615,	7.295696598055441,	0.05
1.6184273190272767,	4.61127278389559,	7.773693706246654,	0.05
1.8625062333523414,	4.881578286501294,	8.27888468551829,	0.05
2.1187793480173385,	5.1254622932999405,	8.807628596176489,	0.05
2.3858579987617947,	5.341573014889122,	9.363154646784189,	0.05
2.6622579552921692,	5.527999130607486,	9.95646102616826,	0.05
2.9449874840599386,	5.654590575355387,	10.011711105683965,	0.05
3.2297596978879093,	5.695444276559411,	9.443750166835994,	0.05
3.512544867324465,	5.655703388731112,	8.772023760209038,	0.05
3.7896955070294918,	5.543012794100541,	7.946784098758339,	0.05
4.058178721049169,	5.369664280393532,	6.875783230115662,	0.05
4.315255470937871,	5.141534997774058,	5.028260241144018,	0.05
4.559509965233494,	4.8850898859124605,	2.654485579849908,	0.05
4.9862615229199685,	8.53503115372949,	-77.89006695164656,	0.05
5.3800000297652995,	7.874770136906611,	6.318126885334419,	0.05
5.705567802589836,	6.51135545649072,	18.025263603448103,	0.05
5.971757863890698,	5.323801226017237,	12.17340493647077,	0.05
6.181728248549096,	4.1994076931679505,	9.262689624633591,	0.05
6.33628142460927,	3.0910635212034863,	8.44368764842434,	0.05
6.436908810403886,	2.012547715892318,	7.835520752830654,	0.05
6.490757380257221,	1.076971397066696,	4.982256242603,	0.05
6.514151446345875,	0.4678813217730862,	-1.5157146603336002,	0.05
6.527894692714042,	0.2748649273633448,	-9.796161199156685,	0.05
6.547036466948793,	0.38283548469501244,	-15.796713694412947,	0.05
6.576460435215587,	0.588479365335877,	-17.75696176024713,	0.05
6.614171398756915,	0.7542192708265713,	-16.973016895722584,	0.05
6.655799694908133,	0.8325659230243524,	-15.23641648323137,	0.05
6.697053031521635,	0.8250667322700411,	-13.526406623838625,	0.05
6.734501356735921,	0.7489665042857164,	-12.158209869552872,	0.05
6.765637704887418,	0.6227269630299435,	-11.157462665104928,	0.05
6.789201743237081,	0.4712807669932652,	-9.993837072946436,	0.05
6.805420897089163,	0.32438307704164177,	-8.28441164414253,	0.05
6.815392407141697,	0.1994302010506986,	-6.44282664031896,	0.05
6.820538691328448,	0.10292568373500972,	-4.731164736648754,	0.05
6.822454707385052,	0.038320321132082766,	-3.0884648622060005,	0.05
6.822811562938882,	0.007137111076585996,	-1.4762089127051519,	0.05
6.822811562938882,	0.0,	-0.3370191491212766,	0.05
