50
5.963991448921774E-4,	0.023855965795687096,	0.4771193159137419,	0.05
9.790513605890362E-4,	0.007653044313937174,	1.584418291661659,	0.05
0.0018674865691721714,	0.0177687041716627,	2.587904088550126,	0.05
0.0035395483551704417,	0.033441235719965406,	3.6532566569644067,	0.05
0.006383306390983659,	0.05687516071626435,	4.762648963927934,	0.05
0.010950481223401455,	0.09134349664835592,	5.937388133255561,	0.05
0.017989009712838212,	0.14077056978873512,	7.1903874507662575,	0.05
0.028401716655255965,	0.20825413884835503,	8.50493491923027,	0.05
0.04302785909750321,	0.2925228488449449,	9.793410853021095,	0.05
0.06208534594646888,	0.3811497369793135,	10.832542204948439,	0.05
0.08412859281686053,	0.4408649374078328,	11.205787652343204,	0.05
0.10456215424089056,	0.4086712284806006,	9.843458519889765,	0.05
0.11524665092415162,	0.2136899336652213,	6.590260373235175,	0.05
0.1243863355386478,	0.18279369228992343,	2.5681953184162687,	0.05
0.16261658343388044,	0.764604957904653,	-1.6097574064809095,	0.05
0.23617390637516397,	1.4711464588256706,	-5.054023930435054,	0.05
0.3486846220347747,	2.2502143131922137,	-7.45982928694378,	0.05
0.5032163985160877,	3.090635529626259,	-9.647005883475446,	0.05
0.7045121431047374,	4.025914891772994,	-12.510326715725357,	0.05
0.9604151474570696,	5.118060087046643,	-16.624819393687034,	0.05
1.280063432967116,	6.3929657102009285,	-21.272510130880054,	0.05
1.6629228765327366,	7.6571888713124086,	-0.6414879261339479,	0.05
2.0804866489968514,	8.351275449282292,	11.572382182268145,	0.05
2.431981113225044,	7.029889284563853,	-16.43771731362687,	0.05
2.6153718374025265,	3.6678144835496473,	67.50967273398935,	0.05
2.797565737536373,	3.643878002676928,	-0.4787296174543876,	0.05
2.9773700153368203,	3.5960855560089477,	-0.9558489333596043,	0.05
3.1535918725141716,	3.5244371435470256,	-1.4329682492384421,	0.05
3.3250385107786444,	3.4289327652894563,	-1.910087565151386,	0.05
3.490517131840456,	3.309572421236231,	-2.3872068810645075,	0.05
3.648834937410335,	3.1663561113975813,	-2.8643261967729927,	0.05
3.798799129198306,	2.999283835759421,	-3.341445512763208,	0.05
3.939216908914213,	2.808355594318135,	-3.8185648288257212,	0.05
4.068895478268265,	2.5935713870810595,	-4.295684144741507,	0.05
4.186642038970675,	2.354931214048177,	-4.772803460657649,	0.05
4.2915640051809705,	2.0984393242059163,	-5.129837796845216,	0.05
4.3833651902035795,	1.8360237004521807,	-5.248312475074712,	0.05
4.4620455940385,	1.5736080766984095,	-5.248312475075423,	0.05
4.527905429135054,	1.3171967019310848,	-5.1282274953464935,	0.05
4.581841307087456,	1.0787175590480302,	-4.769582857661092,	0.05
4.625046026185495,	0.8640943819607827,	-4.292463541744951,	0.05
4.658712384718961,	0.6733271706693245,	-3.8153442258291648,	0.05
4.6840331809776465,	0.5064159251737088,	-3.338224909912313,	0.05
4.702201213251337,	0.3633606454738114,	-2.861105593997948,	0.05
4.714409279829826,	0.24416133156977438,	-2.383986278080741,	0.05
4.721850179002901,	0.14881798346150887,	-1.90686696216531,	0.05
4.725716709060354,	0.07733060114905044,	-1.4297476462491687,	0.05
4.727201668291973,	0.029699184632381304,	-0.9526283303333827,	0.05
4.727497854987546,	0.005923733911465945,	-0.4755090144183072,	0.05
4.727497854987546,	0.0,	-0.1184746782293189,	0.05
