89
9.375000000000002E-4,	0.037500000000000006,	0.7500000000000001,	0.05
0.004687499999999998,	0.07499999999999996,	0.749999999999999,	0.05
0.013124999999999977,	0.1687499999999996,	1.8749999999999927,	0.05
0.028124999999999935,	0.29999999999999916,	2.624999999999991,	0.05
0.05156249999999988,	0.4687499999999989,	3.3749999999999947,	0.05
0.08531250000000044,	0.6750000000000113,	4.125000000000247,	0.05
0.1312500000000023,	0.9187500000000376,	4.875000000000527,	0.05
0.19125000000000475,	1.2000000000000488,	5.625000000000224,	0.05
0.26625000000000776,	1.5000000000000606,	6.000000000000236,	0.05
0.3562500000000114,	1.8000000000000727,	6.000000000000241,	0.05
0.46125000000001576,	2.100000000000087,	6.0000000000002895,	0.05
0.581250000000014,	2.3999999999999653,	5.999999999997563,	0.05
0.7162499999999727,	2.699999999999174,	5.999999999984178,	0.05
0.8662499999999268,	2.999999999999081,	5.99999999999814,	0.05
1.031249999999876,	3.299999999998988,	5.99999999999814,	0.05
1.211249999999881,	3.6000000000000965,	6.000000000022165,	0.05
1.4062499999999565,	3.900000000001511,	6.000000000028294,	0.05
1.6162500000000377,	4.200000000001625,	6.00000000000227,	0.05
1.8412500000001253,	4.5000000000017515,	6.000000000002537,	0.05
2.081250000000218,	4.800000000001852,	6.000000000002004,	0.05
2.335312500000198,	5.081249999999606,	5.624999999955094,	0.05
2.601562499999931,	5.32499999999466,	4.874999999901064,	0.05
2.8781249999996548,	5.531249999994472,	4.124999999996248,	0.05
3.1631249999993694,	5.699999999994292,	3.3749999999963975,	0.05
3.4546874999990784,	5.831249999994181,	2.62499999999779,	0.05
3.7509374999987823,	5.924999999994078,	1.8749999999979394,	0.05
4.049999999998484,	5.981249999994018,	1.1249999999987992,	0.05
4.349999999998183,	5.999999999993992,	0.3749999999994813,	0.05
4.649999999997883,	5.999999999993992,	0.0,	0.05
4.9499999999975834,	5.99999999999401,	3.552713678800501E-13,	0.05
5.249999999997282,	5.999999999993975,	-7.105427357601002E-13,	0.05
5.549999999996983,	5.99999999999401,	7.105427357601002E-13,	0.05
5.849999999996683,	5.99999999999401,	0.0,	0.05
6.149999999996382,	5.999999999993975,	-7.105427357601002E-13,	0.05
6.4499999999960815,	5.999999999993992,	3.552713678800501E-13,	0.05
6.749999999995781,	5.999999999993992,	0.0,	0.05
7.049999999995482,	5.99999999999401,	3.552713678800501E-13,	0.05
7.349999999995182,	5.99999999999401,	0.0,	0.05
7.649999999994881,	5.999999999993975,	-7.105427357601002E-13,	0.05
7.949999999994581,	5.99999999999401,	7.105427357601002E-13,	0.05
8.249999999994282,	5.99999999999401,	0.0,	0.05
8.549999999993982,	5.99999999999401,	0.0,	0.05
8.849999999993683,	5.99999999999401,	0.0,	0.05
9.149999999994215,	6.000000000010637,	3.325340003357269E-10,	0.05
9.449999999995581,	6.000000000027335,	3.339550858072471E-10,	0.05
9.749999999996948,	6.000000000027335,	0.0,	0.05
10.049999999998315,	6.000000000027335,	0.0,	0.05
10.34999999999968,	6.000000000027299,	-7.105427357601002E-13,	0.05
10.650000000001047,	6.000000000027335,	7.105427357601002E-13,	0.05
10.950000000002415,	6.00000000002737,	7.105427357601002E-13,	0.05
11.25000000000378,	6.000000000027299,	-1.4210854715202004E-12,	0.05
11.550000000005145,	6.000000000027299,	0.0,	0.05
11.85000000000651,	6.000000000027299,	0.0,	0.05
12.150000000007878,	6.00000000002737,	1.4210854715202004E-12,	0.05
12.450000000009243,	6.000000000027299,	-1.4210854715202004E-12,	0.05
12.750000000010608,	6.000000000027299,	0.0,	0.05
13.050000000011975,	6.000000000027335,	7.105427357601002E-13,	0.05
13.350000000013342,	6.000000000027335,	0.0,	0.05
13.650000000014707,	6.000000000027299,	-7.105427357601002E-13,	0.05
13.950000000016075,	6.00000000002737,	1.4210854715202004E-12,	0.05
14.249063062517326,	5.981261250025014,	-0.37477500004712283,	0.05
14.545314750018349,	5.925033750020461,	-1.1245500000910624,	0.05
14.836880062519139,	5.8313062500158,	-1.8745500000932225,	0.05
15.12188400001968,	5.700078750010817,	-2.624550000099646,	0.05
15.398451562519972,	5.531351250005834,	-3.374550000099674,	0.05
15.66470775002,	5.325123750000564,	-4.124550000105387,	0.05
