96
0.0014254385964912282,	0.05701754385964912,	1.1403508771929822,	0.05
0.007436648790731385,	0.12022420388480312,	1.0165685475047548,	0.05
0.02096088766352877,	0.27048477745594773,	2.6965427287202504,	0.05
0.045000613275078594,	0.48079451223099634,	3.776260617523844,	0.05
0.08255405359540108,	0.7510688064064498,	4.857669158303724,	0.05
0.1366124976602864,	1.0811688812977067,	5.941850627405043,	0.05
0.20865639469117897,	1.440877940617851,	6.490014220126401,	0.05
0.29865649909288783,	1.8000020880341767,	6.5017035439703585,	0.05
0.4065761779274524,	2.1583935766912905,	6.516346565135085,	0.05
0.5323713927562761,	2.515904296576475,	6.533951077576918,	0.05
0.6759907077188815,	2.8723862992521068,	6.554514661964799,	0.05
0.8373753355994773,	3.227692557611915,	6.5780195002934505,	0.05
1.0164592338687126,	3.5816779653847086,	6.604428021603237,	0.05
1.2131692593680465,	3.934200509986679,	6.633679035659776,	0.05
1.4274253877106546,	4.28512256685216,	6.665685560622219,	0.05
1.6591409980582288,	4.634312206951482,	6.70033418885704,	0.05
1.9082232192850954,	4.981644424537334,	6.737486980453067,	0.05
2.174573326690556,	5.327002148109212,	6.776985550609282,	0.05
2.458087172187287,	5.670276909934616,	6.818657736280915,	0.05
2.7571839217437892,	5.981934991130049,	6.310669477057953,	0.05
3.0688238334093665,	6.232798233311542,	5.245906086660774,	0.05
3.389992337716266,	6.423370086137991,	4.17106920422432,	0.05
3.7177019619002505,	6.554192483679689,	3.085385586716889,	0.05
4.048993376554395,	6.6258282930828845,	1.9884345757515476,	0.05
4.380935667591704,	6.638845820746165,	0.8801067967133136,	0.05
4.712076581007479,	6.622818268315501,	0.32065167816988094,	0.05
5.04242443850412,	6.606957149932811,	0.31730983215668473,	0.05
5.371986780442883,	6.5912468387752705,	0.3142809285568937,	0.05
5.700770250728032,	6.575669405702958,	0.3116110566017838,	0.05
6.028780502936303,	6.560205044165414,	0.3093376476966725,	0.05
6.356022125770704,	6.54483245668803,	0.3074904788329569,	0.05
6.682498585884248,	6.529529202270865,	0.30609239783347064,	0.05
7.008212186402259,	6.5142720103602425,	0.30515987089017926,	0.05
7.333164040242605,	6.499037076806911,	0.30470353465592126,	0.05
7.657354057310391,	6.4838003413557175,	0.30472843318861464,	0.05
7.98078094527307,	6.468537759253585,	0.305234193396533,	0.05
8.303442223904025,	6.453225572619106,	0.3062150004510933,	0.05
8.62533425342166,	6.437840590352701,	0.3076594354818951,	0.05
8.946452277699947,	6.422360485565751,	0.30955018204258167,	0.05
9.266790483433477,	6.406764114670582,	0.3118635064062403,	0.05
9.586342076819541,	6.3910318677212885,	0.314568628852836,	0.05
9.905099379862222,	6.375146060853615,	0.3176270269126924,	0.05
10.223053948432279,	6.35909137140114,	0.32099148032356695,	0.05
10.540196714419714,	6.34285531974873,	0.3246049590035227,	0.05
10.856518155320016,	6.326428818006017,	0.3283997412120421,	0.05
11.172008493636659,	6.309806766332865,	0.3322960143343323,	0.05
11.486657929351283,	6.292988714292491,	0.33620081799858426,	0.05
11.800456908283193,	6.275979578638202,	0.3400069220811375,	0.05
12.11339642847883,	6.258790403912721,	0.34359170001330597,	0.05
12.425468387128541,	6.241439172994248,	0.346816661206919,	0.05
12.7366659682802,	6.223951623033167,	0.3495268031972998,	0.05
13.046984071352437,	6.206362061444747,	0.35155093465855103,	0.05
13.356419778224648,	6.188714137444224,	0.3527024860565753,	0.05
13.664972854538114,	6.17106152626933,	0.352781222487355,	0.05
13.972646278286149,	6.153468474960705,	0.3515760677907487,	0.05
