77
6.087662337662339E-4,	0.024350649350649352,	0.487012987012987,	0.05
0.0030228157235823658,	0.048280989796322636,	0.4786068089134657,	0.05
0.008454125529423952,	0.10862619611683173,	1.2069041264101819,	0.05
0.018108756408428295,	0.1930926175800868,	1.6893284292651014,	0.05
0.03319147490845706,	0.3016543700005752,	2.171235048409768,	0.05
0.054904927632701404,	0.4342690544848869,	2.6522936896862337,	0.05
0.08444860788335659,	0.5908736050131038,	3.1320910105643383,	0.05
0.12301761339780298,	0.7713801102889278,	3.6101301055164803,	0.05
0.17180119308728825,	0.9756715937897056,	4.0858296700155545,	0.05
0.23198107953858352,	1.2035977290259052,	4.558522704723993,	0.05
0.3047296023478252,	1.4549704561848342,	5.02745454317858,	0.05
0.3912075749986866,	1.7295594530172271,	5.491779936647858,	0.05
0.4925619448180178,	2.0270873963866243,	5.950558867387943,	0.05
0.6099231914530068,	2.3472249326997794,	6.402750726263102,	0.05
0.7438053534583047,	2.677643240105958,	6.608366148123572,	0.05
0.8941095057543824,	3.0060830459215553,	6.568796116311946,	0.05
1.0607236735227592,	3.332283355367535,	6.524006188919591,	0.05
1.2435225312189835,	3.6559771539244847,	6.473875971138998,	0.05
1.442367062899148,	3.9768906336032916,	6.418269593576138,	0.05
1.657104208825404,	4.294742918525117,	6.357045698436501,	0.05
1.887566545013206,	4.60924672375604,	6.290076104618461,	0.05
2.1335720741502673,	4.9201105827412235,	6.217277179703675,	0.05
2.3943420969030047,	5.215400455054751,	5.905797446270551,	0.05
2.6685146101522084,	5.483450264984071,	5.360996198586392,	0.05
2.954737438482557,	5.724456566606977,	4.820126032458134,	0.05
3.2516729828085977,	5.938710886520811,	4.285086398276672,	0.05
3.558003649574851,	6.126613335325069,	3.75804897608516,	0.05
3.8724379875003065,	6.288686758509113,	3.2414684636808744,	0.05
4.193717435167545,	6.425588953344772,	2.7380438967131937,	0.05
4.520623409252091,	6.538119481690928,	2.2506105669231147,	0.05
4.851984248552514,	6.627216786008453,	1.7819460863504943,	0.05
5.186681300217542,	6.693941033300545,	1.3344849458418473,	0.05
5.523653241602373,	6.739438827696637,	0.9099558879218428,	0.05
5.8618976431959435,	6.764888031871417,	0.5089840834955872,	0.05
6.200468869769499,	6.7714245314711095,	0.1307299919938565,	0.05
6.538471738402066,	6.760057372651348,	-0.22734317639523383,	0.05
6.899910028739879,	7.228765806756253,	9.374168682098105,	0.05
7.288184004807512,	7.765479521352647,	10.734274291927886,	0.05
7.682091708417682,	7.878154072203392,	2.2534910170148947,	0.05
8.08268780157945,	8.011921863235349,	2.6753558206391403,	0.05
8.491050518838065,	8.167254345172324,	3.106649638739505,	0.05
8.908255463726586,	8.344098897770431,	3.5368910519621366,	0.05
9.336079335426856,	8.556477434005375,	4.247570724698875,	0.05
9.777485870746519,	8.828130706393257,	5.433065447757635,	0.05
10.236846438107104,	9.187211347211695,	7.1816128163687765,	0.05
10.719517635183246,	9.653423941522838,	9.32425188622286,	0.05
11.22937763230626,	10.197199942460292,	10.875520018749079,	0.05
11.76271238388226,	10.666695031519984,	9.389901781193828,	0.05
12.30171877046155,	10.780127731585788,	2.2686540013160794,	0.05
12.819156630682532,	10.34875720441964,	-8.627410543322966,	0.05
13.294425946013536,	9.505386306620082,	-16.86741795599115,	0.05
13.721358479489826,	8.538650669525797,	-19.334712741885696,	0.05
14.102930213420752,	7.631434678618534,	-18.144319818145256,	0.05
14.444503245644158,	6.831460644468123,	-15.999480683008223,	0.05
14.751268074340508,	6.135296573926983,	-13.92328141082281,	0.05
15.027684572006347,	5.5283299533167645,	-12.139332412204364,	0.05
15.277075770795825,	4.987823975789578,	-10.810119550543735,	0.05
15.501786275129714,	4.494210086677777,	-9.872277782236019,	0.05
15.703483899541418,	4.033952488234094,	-9.20515196887365,	0.05
15.883370679838551,	3.5977356059426713,	-8.72433764582846,	0.05
16.042324918823734,	3.179084779703652,	-8.373016524780388,	0.05
16.180996127407095,	2.7734241716671852,	-8.113212160729333,	0.05
16.300360769989567,	2.3872928516494225,	-7.722626400355255,	0.05
16.401937390912586,	2.0315324184604147,	-7.115208663780157,	0.05
16.487321427030817,	1.7076807223646602,	-6.47703392191509,	0.05
16.558030475354595,	1.414180966475558,	-5.869995117782043,	0.05
16.615525700038184,	1.1499044936717469,	-5.285529456076223,	0.05
16.661227089565536,	0.9140277905470718,	-4.7175340624935,	0.05
16.696524567201443,	0.7059495527181276,	-4.161564756578883,	0.05
16.722786238302948,	0.5252334220301166,	-3.6143226137602213,	0.05
16.74136461462411,	0.3715675264232549,	-3.073317912137233,	0.05
16.753601363780128,	0.24473498312035147,	-2.5366508660580687,	0.05
16.760830950396002,	0.14459173231748393,	-2.0028650160573505,	0.05
16.76438339525825,	0.07104889724494835,	-1.4708567014507115,	0.05
16.76558630013641,	0.024058097563208092,	-0.9398159936348052,	0.05
16.7657662190175,	0.0035983776218074266,	-0.40919439882801334,	0.05
16.7657662190175,	0.0,	-0.07196755243614852,	0.05
