122
8.333333333333334E-4,	0.03333333333333333,	0.6666666666666666,	0.05
0.004198379496098859,	0.06730092325531052,	0.6539815348170326,	0.05
0.011770355596092049,	0.15143952199986377,	1.6505613575843476,	0.05
0.025233773932344362,	0.2692683667250463,	2.3100897670888636,	0.05
0.046275817673611795,	0.42084087482534865,	2.968549822451243,	0.05
0.07658804551524884,	0.6062445568327409,	3.6252596435288518,	0.05
0.11702581160316514,	0.8087553217583258,	3.9497845859878766,	0.05
0.1676075303160283,	1.011634374257263,	3.9424187244957887,	0.05
0.22835624419433284,	1.214974277566091,	3.9332015271123377,	0.05
0.29929964322743086,	1.4188679806619597,	3.9221252403693363,	0.05
0.380470090780034,	1.6234089510520637,	3.909179439128434,	0.05
0.4719046574991097,	1.828691334381513,	3.894350492884544,	0.05
0.573645164539262,	2.034810140803045,	3.877621003700611,	0.05
0.6857382374217214,	2.241861457649187,	3.8589693060954344,	0.05
0.808235371490857,	2.449942681382714,	3.8383690364972622,	0.05
0.9403398798300651,	2.64209016678416,	3.4903746986128503,	0.05
1.0803979884724462,	2.801162172847621,	2.8185487473971094,	0.05
1.2267451321507765,	2.926942873566608,	2.1510395699035545,	0.05
1.3777041500448592,	3.019180357881656,	1.4885692019113161,	0.05
1.5315838703445084,	3.077594405992983,	0.8317041543783432,	0.05
1.6866780918905517,	3.1018844309208693,	0.18085206114209385,	0.05
1.8421295839656058,	3.109029841501082,	-0.14292197337714363,	0.05
1.9979397790029911,	3.116203900747706,	-0.14349594151171985,	0.05
2.1541100722444604,	3.1234058648293885,	-0.1440550412746866,	0.05
2.3106417957142606,	3.130634469396003,	-0.14458886093404288,	0.05
2.467536190146969,	3.1378878886541592,	-0.1450861714709717,	0.05
2.6247943748513185,	3.145163694086991,	-0.14553491742670843,	0.05
2.78241731551756,	3.152458813324837,	-0.1459222135997873,	0.05
2.9404057899742995,	3.159769489134787,	-0.14623436055943628,	0.05
3.098760351947884,	3.167091239471691,	-0.1464568646241471,	0.05
3.257481292940119,	3.1744188198447008,	-0.1465744606173569,	0.05
3.416568602295671,	3.1817461871110364,	-0.14657117940175546,	0.05
3.5760219256689774,	3.1890664674661267,	-0.14643039826846227,	0.05
3.735840522085568,	3.1963719283318137,	-0.1461349328898276,	0.05
3.8960232198550466,	3.2036539553895684,	-0.14566714629502542,	0.05
4.056568371681844,	3.210903036535954,	-0.14500906875533737,	0.05
4.217473809324995,	3.2181087528630052,	-0.14414256030213402,	0.05
4.378736798273027,	3.2252597789606487,	-0.14304947899050902,	0.05
4.540353992922345,	3.232343892986346,	-0.14171188789303457,	0.05
4.702321392830767,	3.2393479981684457,	-0.14011227887090527,	0.05
4.864634300672575,	3.246258156836156,	-0.13823382109873883,	0.05
5.027287282559263,	3.2530596377337653,	-0.13606063619917563,	0.05
5.1902741314664755,	3.259736978144241,	-0.1335780814792109,	0.05
5.353587834503597,	3.2662740607424268,	-0.13077306095138574,	0.05
5.517220544845134,	3.2726542068307545,	-0.12763432545182418,	0.05
5.681163559053921,	3.278860284175729,	-0.12415280797098305,	0.05
5.845407300623642,	3.2848748313944225,	-0.12032191820421367,	0.05
6.009941310495067,	3.2906801974285,	-0.11613783869414362,	0.05
6.174754245168681,	3.2962586934722635,	-0.11159982491724563,	0.05
6.3398338830949195,	3.3015927585247726,	-0.10671042925758378,	0.05
6.5051671398450175,	3.3066651350019627,	-0.10147570991087207,	0.05
6.670740092408988,	3.3114590512794195,	-0.09590539978341361,	0.05
6.836538012953259,	3.31595841088541,	-0.09001297323052881,	0.05
7.002545411957574,	3.3201479800863143,	-0.08381572650466573,	0.05
7.168746090799615,	3.3240135768408066,	-0.07733467807840455,	0.05
7.335123203358518,	3.3275422511780643,	-0.07059449119746652,	0.05
7.501659326232965,	3.330722457488952,	-0.06362324577898981,	0.05
7.657279766349367,	3.112408802328029,	4.295127835226831,	0.05
7.8027750714181305,	2.9099061013752645,	4.122124128334788,	0.05
7.947392337302568,	2.8923453176887417,	0.3511839555631546,	0.05
8.09108793010267,	2.8739118560020507,	0.36862991390860245,	0.05
8.233809440086825,	2.8544301996830983,	0.3895847889272286,	0.05
8.375494608713463,	2.8337033725327663,	0.4144775709376258,	0.05
8.516070017328367,	2.8115081722980926,	0.44383210962912756,	0.05
8.655449494987067,	2.7875895531740005,	0.47828483832203617,	0.05
8.793532192107683,	2.761653942412319,	0.5186055035679793,	0.05
8.93020025735044,	2.7333613048551313,	0.5657223599377037,	0.05
9.065316044134203,	2.702315735675246,	0.6207514531676317,	0.05
9.198718763755883,	2.6680543924335836,	0.6850299661391368,	0.05
9.330220495155242,	2.630034627987188,	0.7601517705119321,	0.05
9.45960146384869,	2.587619373868976,	0.8480022027978062,	0.05
9.586604523048786,	2.54006118400193,	0.9507852225845692,	0.05
9.710928822043298,	2.486485979890249,	1.0710281450820336,	0.05
9.83222276467539,	2.4258788526418216,	1.2115410444468822,	0.05
9.950076584012233,	2.3570763867368942,	1.3752852177323494,	0.05
10.064015271069051,	2.2787737411363675,	1.5650783081295927,	0.05
10.173493306171284,	2.1895607020446697,	1.783014072001201,	0.05
10.277893816979743,	2.088010216169185,	2.0294137727134665,	0.05
10.37653660316086,	1.972855723622347,	2.3010525944236893,	0.05
10.46870201410093,	1.8433082188014234,	2.5883687378133757,	0.05
10.553680652185797,	1.6995727616973184,	2.871486373852008,	0.05
10.630860992164017,	1.5436067995644134,	3.1153949825193017,	0.05
10.699865058696181,	1.3800813306432953,	3.265916331309846,	0.05
10.760730713875681,	1.2173131035900109,	3.250304831765085,	0.05
10.814112298347428,	1.0676316894349633,	2.988543442919891,	0.05
10.86143213530754,	0.9463967392022308,	2.4202747720280193,	0.05
10.904886932734016,	0.8690959485295172,	1.5430506172978298,	0.05
10.947236475163491,	0.846990848589505,	0.44123342308463265,	0.05
10.991396720477221,	0.8832049062745896,	-0.7228623274925994,	0.05
11.039974227470262,	0.9715501398608304,	-1.7635483799595697,	0.05
11.09491702170591,	1.0988558847129504,	-2.541536195214711,	0.05
11.1573823042636,	1.2493056511537726,	-3.0039725862481603,	0.05
11.22780331544124,	1.408420223552827,	-3.1774339581335376,	0.05
11.306066607513326,	1.5652658414416978,	-3.132579177159389,	0.05
11.39171043209922,	1.71287649171789,	-2.9485461147564074,	0.05
11.48409121236303,	1.8476156052761932,	-2.691782949431154,	0.05
11.582501139905295,	1.9681985508453055,	-2.409256026659108,	0.05
11.686240926204698,	2.0747957259880736,	-2.130039953946703,	0.05
11.794659178408159,	2.168365044069197,	-1.869886859793155,	0.05
11.907169897405149,	2.2502143799398224,	-1.6358056182120162,	0.05
12.023046575499123,	2.317533561879478,	-1.5598950292764524,	0.05
12.140939067154033,	2.3578498330981943,	-1.9010980590636528,	0.05
12.25902425183338,	2.361703693586924,	-2.505279884544338,	0.05
12.375453511944214,	2.32858520221669,	-3.099272648706304,	0.05
12.488374056072894,	2.2584108825736027,	-3.6915940244769896,	0.05
12.595943081599405,	2.1513805105301973,	-4.287904472328536,	0.05
12.696569077654832,	2.0125199211085394,	-4.7702600428254005,	0.05
12.78942086648218,	1.8570357765469694,	-4.8900793077215265,	0.05
12.874217409439646,	1.695930859149321,	-4.777736113480611,	0.05
12.950733516969333,	1.5303221505937132,	-4.687709721209061,	0.05
13.018788297705868,	1.361095614730709,	-4.615388806087406,	0.05
13.078236514002837,	1.1889643259393814,	-4.55731953264638,	0.05
13.128962082735663,	1.0145113746565058,	-4.5109042462655236,	0.05
13.170873180289512,	0.8382219510769547,	-4.474187810053953,	0.05
13.203898571864533,	0.660507831500444,	-4.445702965104081,	0.05
13.228226143991751,	0.4865514425443714,	-4.3063995283002265,	0.05
13.2448111394811,	0.33169990978700553,	-3.8073692693922045,	0.05
13.255133904985655,	0.20645531009107396,	-3.0661762955798797,	0.05
13.260686226683879,	0.11104643396447557,	-2.3295586830501422,	0.05
13.262966459874702,	0.04560466381648661,	-1.5955675389612978,	0.05
13.263476131209165,	0.0101934266892531,	-0.8628448632115129,	0.05
13.263476131209165,	0.0,	-0.24833317336542557,	0.05
