62
5.934948698071617E-4,	0.023739794792286467,	0.47479589584572934,	0.05
0.0027068978818900876,	0.042268060241658516,	0.5790265318924773,	0.05
0.007461061847501618,	0.09508327931223061,	1.3176748824191202,	0.05
0.015909503313709366,	0.16896882932415494,	1.845860056929726,	0.05
0.029101411027396717,	0.26383815427374707,	2.3757756617388526,	0.05
0.048078760410934875,	0.3795469876707631,	2.9085759015465826,	0.05
0.07387250728652801,	0.5158749375118628,	3.4457819174931545,	0.05
0.10749765802357619,	0.6725030147409635,	3.9893649114109864,	0.05
0.14994689723024174,	0.8489847841333111,	4.541871349884154,	0.05
0.20218229961250764,	1.0447080476453179,	5.106612926399721,	0.05
0.2651244241414357,	1.2588424905785613,	5.687946704904987,	0.05
0.33963775513543476,	1.4902666198799808,	6.291687161432842,	0.05
0.4265109648053499,	1.737464193398302,	6.925714691357214,	0.05
0.5264297382522032,	1.9983754689370663,	7.600873302267388,	0.05
0.6394373375059648,	2.260151985075231,	8.058119730419984,	0.05
0.7649176978178109,	2.5096072062369226,	8.304180249911175,	0.05
0.9020681832911779,	2.743009709467338,	8.624662186165581,	0.05
1.0493684190247268,	2.9460047146709787,	8.757172273652278,	0.05
1.2045765070321408,	3.104161760148281,	8.7031328812545,	0.05
1.3652044068054148,	3.2125579954654806,	8.746976980255798,	0.05
1.5285209453120308,	3.266330770132322,	8.887268367807408,	0.05
1.691629946355243,	3.262180020864248,	9.092533720633558,	0.05
1.8517047749062847,	3.20149657102083,	9.268941975867246,	0.05
2.006487822666762,	3.095660955209545,	9.21733971091724,	0.05
2.155110154700358,	2.972446640671912,	8.611809204996188,	0.05
2.2990272430386196,	2.8783417667652302,	7.08139088902076,	0.05
2.4424185652205694,	2.8678264436389953,	4.4690347941698505,	0.05
2.591290494662817,	2.9774385888449504,	1.1320887763934806,	0.05
2.7514136094469706,	3.202462295683075,	-2.1108614431808626,	0.05
2.926411811776136,	3.4999640465833113,	-4.5016286086233315,	0.05
3.116799554991978,	3.8077548643168444,	-6.062622732273528,	0.05
3.320819108256942,	4.080391065299274,	-6.719690839898025,	0.05
3.5358372269329164,	4.300362373519491,	-6.621390933516231,	0.05
3.7588168832026216,	4.459593125394108,	-6.360972920115593,	0.05
3.98674741614346,	4.558610658816764,	-6.109975822919562,	0.05
4.216824924636849,	4.6015501698677825,	-5.940624341274425,	0.05
4.446495752258581,	4.593416552434648,	-5.870551265664261,	0.05
4.673438334064834,	4.538851636125057,	-5.892729282356832,	0.05
4.895523306155436,	4.441699441812033,	-5.991383324143129,	0.05
5.11077016856665,	4.304937248224278,	-6.149306715911376,	0.05
5.317307805212037,	4.130752732907739,	-6.350793931340171,	0.05
5.5133412445340015,	3.9206687864392884,	-6.582607887229486,	0.05
5.697125161830583,	3.675678345931635,	-6.834189506107613,	0.05
5.8669441147689545,	3.3963790587674256,	-7.097661701914326,	0.05
6.021619721468105,	3.0935121339830096,	-7.169046547695421,	0.05
6.160614109669393,	2.779887764025759,	-7.021817935083021,	0.05
6.283520288845739,	2.458123583526907,	-6.859009442151818,	0.05
6.390504429880267,	2.1396828206905716,	-6.518594899439134,	0.05
6.482409899828809,	1.8381093989708355,	-5.974267820914938,	0.05
6.56023204143194,	1.556442832062613,	-5.422810887921252,	0.05
6.625023129760995,	1.2958217665811056,	-4.894129857402807,	0.05
6.677885396639252,	1.0572453375651343,	-4.385433110619245,	0.05
6.719964165379759,	0.8415753748101326,	-3.893973410899687,	0.05
6.75244100547974,	0.6495368019996269,	-3.4170118808284777,	0.05
6.7765269943171225,	0.48171977674764505,	-2.951852849902321,	0.05
6.793456265994311,	0.3385854335437612,	-2.4959159262215325,	0.05
6.804480058857186,	0.22047585725750013,	-2.04682013968079,	0.05
6.810861460956641,	0.12762804198910227,	-1.6024638479616655,	0.05
6.813871017430467,	0.06019112947651706,	-1.1610902483958947,	0.05
6.814783318634652,	0.018246024083715753,	-0.7213346215042866,	0.05
6.814874642722859,	0.001826481764135029,	-0.2822540726165196,	0.05
6.814874642722859,	0.0,	-0.03139488128042099,	0.05
